Date,flow (cfs),ACC_FLOW_7,ACC_FLOW_14,ACC_FLOW_30,ACC_FLOW_40,ACC_FLOW_50,ACC_FLOW_60,ACC_FLOW_70,ACC_FLOW_80,ACC_FLOW_90,ACC_FLOW_180,ACC_FLOW_365
6/20/2018,1220,14280,44130,145940,167310,209040,273160,322480,376230,436350,734303,1056007
6/21/2018,1130,12260,39850,142040,165600,203920,268850,318430,369920,434020,734083,1055077
6/22/2018,1750,10770,35620,137120,164080,199200,264250,313940,363700,431070,733733,1053197
6/23/2018,1710,10500,32210,132190,163460,195670,260120,310110,358570,428060,733893,1051327
6/24/2018,1480,10320,29390,126870,163130,192680,255820,306640,354110,424330,733883,1049037
6/25/2018,1500,10100,27380,121360,162880,190120,250940,303500,350540,419550,733673,1046207
6/26/2018,1390,10100,26290,116060,162890,188220,245830,300610,347860,414150,733593,1042637
6/27/2018,1170,10180,24460,110900,162970,186590,240250,297770,345630,408430,733513,1038777
6/28/2018,1010,10130,22390,105850,162810,184850,234270,294530,342970,402380,733313,1034837
6/29/2018,896,10010,20780,100510,161940,182750,228150,290730,339630,396000,733033,1030887
6/30/2018,864,9156,19656,94726,159196,180566,222296,286416,335736,389486,732699,1026993
7/1/2018,855,8310,18630,88610,154940,178500,216820,281750,331330,382820,732343,1023207
7/2/2018,829,7685,17785,82605,149745,176705,211825,276875,326565,376325,732018,1019382
7/3/2018,768,7014,17114,77114,143894,175164,207374,271824,321814,370274,731747,1015511
7/4/2018,744,6392,16572,71962,137632,173892,203442,266582,317402,364872,731495,1011599
7/5/2018,834,5966,16096,67006,131386,172906,200146,260966,313526,360566,731320,1008043
7/6/2018,831,5790,15800,62280,125420,172250,197580,255190,309970,357220,731292,1005447
7/7/2018,866,5725,14881,57611,119701,171771,195391,249051,306571,354431,731268,1003968
7/8/2018,882,5727,14037,53117,114347,171307,193347,242767,303027,351467,731281,1003314
7/9/2018,1030,5754,13439,48839,108879,170309,191119,236519,299099,347999,731269,1002956
7/10/2018,1060,5955,12969,45339,103229,167699,189069,230799,294919,344239,731249,1002576
7/11/2018,1480,6247,12639,42909,97309,163639,187199,225519,290449,340029,731179,1002266
7/12/2018,1410,6983,12949,41799,91929,159069,186029,221149,286199,335889,730979,1002376
7/13/2018,1140,7559,13349,39989,87019,153799,185069,217279,281729,331719,729019,1002166
7/14/2018,989,7868,13593,37889,82239,147909,184169,213719,276859,327679,725789,1001736
7/15/2018,837,7991,13718,36258,77528,141908,183428,210668,271488,324048,721618,1001395
7/16/2018,758,7946,13700,35075,72805,135945,182775,208105,265715,320495,717045,1001092
7/17/2018,710,7674,13629,33943,68063,130153,182223,205843,259503,317023,712893,1000670
7/18/2018,628,7324,13571,32953,63413,124643,181603,203643,253063,313323,709263,1000300
7/19/2018,625,6472,13455,32081,58881,118921,180351,201161,246561,309141,706061,999808
7/20/2018,644,5687,13246,31396,54976,112866,177336,198706,240436,304556,703366,999203
7/21/2018,690,5191,13059,30820,52130,106530,172860,196420,234740,299670,701190,998447
7/22/2018,778,4892,12883,30380,50230,100360,167500,194460,229580,294630,699470,997647
7/23/2018,836,4833,12779,29408,47788,94818,161598,192868,225078,289528,698098,997135
7/24/2018,1500,4911,12585,28534,45384,89734,155404,191664,221214,284354,696954,996911
7/25/2018,2140,5701,13025,28554,44264,85534,149914,191434,218674,279494,696604,997472
7/26/2018,2480,7213,13685,29194,44384,82114,145254,192084,217414,275024,696974,998777
7/27/2018,2230,9068,14755,30284,44974,79094,141184,193254,216874,270534,697684,1000389
7/28/2018,1840,10654,15845,31344,45504,75964,137194,194154,216194,265614,698074,1001796
7/29/2018,2150,11804,16696,32174,45844,72644,132684,194114,214924,260324,697274,1002818
7/30/2018,3810,13176,18009,33428,46684,70264,128154,192624,213994,255724,695434,1004160
7/31/2018,5340,16150,21061,36374,49274,70584,124984,191314,214874,253194,694334,1007210
8/1/2018,6020,19990,25691,40859,53484,73334,123464,190604,217564,252684,693704,1011761
8/2/2018,5710,23870,31083,46050,57754,76134,123164,189944,221214,253424,693084,1016981
8/3/2018,5140,27100,36168,50992,61754,78604,122954,188624,224884,254434,691644,1021770
8/4/2018,4790,30010,40664,55388,65414,81124,122394,186774,228294,255534,689054,1026053
8/5/2018,4950,32960,44764,59344,68704,83894,121624,184764,231594,256924,685214,1030112
8/6/2018,5460,35760,48936,63463,72264,86954,121074,183164,235234,258854,681244,1034426
8/7/2018,5830,37410,53560,68057,76554,90714,121174,182404,239364,261404,678084,1039237
8/8/2018,6100,37900,57890,73005,81374,95044,121844,181884,243314,264124,675754,1044416
8/9/2018,6000,37980,61850,78075,86578,99834,123414,181304,245774,267144,674114,1049917
8/10/2018,5610,38270,65370,83015,91714,104614,125924,180324,246654,270214,672744,1055165
8/11/2018,4720,38740,68750,87145,96469,109094,128944,179074,246214,273174,671584,1059978
8/12/2018,4650,38670,71630,90455,100360,112064,130444,177474,244254,275524,670174,1063912
8/13/2018,5370,38370,74130,93965,104242,115004,131854,176204,241874,278134,669364,1067673
8/14/2018,6560,38280,75690,98346,108868,118894,134604,175874,240254,281774,669774,1071963
8/15/2018,7890,39010,76910,104069,114594,123954,139144,176874,240014,286844,671744,1077123
8/16/2018,8640,40800,78780,111201,121653,130454,145144,179264,241354,293424,675384,1083173
8/17/2018,8370,43440,81710,119131,129427,137924,152084,182544,243774,300734,680124,1089453
8/18/2018,7580,46200,84940,126873,136915,145284,158954,185754,245794,307224,684934,1095413
8/19/2018,6570,49060,87730,133828,143465,151968,165224,188804,246694,311164,689284,1100533
8/20/2018,6090,50980,89350,139754,148975,157674,170574,191884,246284,312614,692924,1104153
8/21/2018,6330,51700,89980,145154,153585,162909,175534,195384,245514,312654,696324,1107033
8/22/2018,6800,51470,90480,150706,158505,168410,180114,198494,245524,312304,700144,1110233
8/23/2018,7160,50380,91180,156670,164165,174442,185204,202054,246404,312074,704524,1114133
8/24/2018,7450,48900,92340,162330,170336,180858,190884,206594,247864,312244,709294,1118743
8/25/2018,7840,47980,94180,167640,176949,187474,196834,212024,249754,312894,714454,1123873
8/26/2018,8170,48240,97300,173000,184031,194483,203284,217974,252094,314184,720124,1129843
8/27/2018,8220,49840,100820,178940,191491,201787,210284,224444,254904,316134,726184,1136683
8/28/2018,7920,51970,103670,185320,199083,209125,217494,231164,257964,318004,732344,1143783
8/29/2018,7230,53560,105030,191090,206378,216015,224518,237774,261354,319244,738184,1150673
8/30/2018,5520,53990,104370,194510,212964,222185,230884,243784,265094,319494,742844,1156893
8/31/2018,3710,52350,101250,194690,217794,226225,235549,248174,268024,318154,745294,1161572
9/1/2018,2570,48610,96590,192380,220726,228525,238430,250134,268514,315544,745604,1164453
9/2/2018,1970,43340,91580,189240,222460,229955,240232,250994,267844,312194,744564,1166207
9/3/2018,1830,37140,86980,186070,222930,230936,241458,251484,267194,308464,742844,1166247
9/4/2018,2030,30750,82720,183110,222620,231929,242454,251814,267004,304734,741074,1164917
9/5/2018,1840,24860,78420,180190,222170,233201,243653,252454,267144,301264,739794,1162497
9/6/2018,1630,19470,73460,176570,221780,234331,244627,253124,267284,297744,738694,1159297
9/7/2018,1450,15580,67930,172370,221570,235333,245375,253744,267414,294214,737674,1155427
9/8/2018,1250,13320,61930,167720,220870,236158,245795,254298,267554,291134,736614,1150967
9/9/2018,1120,12000,55340,162970,218310,236764,245985,254684,267584,288894,735474,1146167
9/10/2018,1040,11150,48290,158480,214090,237194,245625,254949,267574,287424,734094,1141897
9/11/2018,1100,10360,41110,154800,209110,237456,245255,255160,266864,285244,732364,1138217
9/12/2018,1280,9430,34290,151250,204500,237720,245215,255492,266254,283104,730344,1135177
9/13/2018,1640,8870,28340,147160,200640,237500,245506,256028,266054,281764,728044,1133117
9/14/2018,4030,8880,24460,142240,197490,237000,246309,256834,266194,281384,725734,1132147
9/15/2018,15600,11460,24780,138380,196570,238550,249581,260033,268834,283524,725764,1134107
9/16/2018,31400,25810,37810,145340,206710,251920,264471,274767,283264,297424,737694,1147937
9/17/2018,36800,56090,67240,168370,232280,281480,295243,305285,313654,327324,765704,1177747
9/18/2018,38500,91850,102210,197590,262980,316130,331418,341055,349558,362814,799164,1213017
9/19/2018,38300,129250,138680,229520,295480,350820,369274,378495,387194,400094,834114,1250057
9/20/2018,37900,166270,175140,261730,328170,383780,406884,415315,424639,437264,868334,1287027
9/21/2018,38600,202530,211410,293300,361350,415660,444006,451805,461710,473414,901474,1323737
9/22/2018,39800,237100,248560,325100,395300,448550,481770,489265,499542,510304,934634,1361277
9/23/2018,39700,261300,287110,357740,429730,483210,520070,528076,538598,548624,968174,1400067
9/24/2018,38200,269600,325690,389990,462870,518120,557630,566939,577464,586824,1000974,1438808
9/25/2018,35900,271000,362850,420350,493180,551370,593350,604381,614833,623634,1032064,1476035
9/26/2018,33200,268400,397650,448080,520440,581810,627020,639571,649867,658364,1060744,1510939
9/27/2018,29900,263300,429570,473060,545270,609180,658380,672143,682185,690554,1086554,1543147
9/28/2018,24600,255300,457830,495040,567590,632980,686130,701418,711055,719558,1109044,1572114
9/29/2018,16700,241300,478400,512410,585620,651580,706920,725374,734595,743294,1126114,1595846
9/30/2018,11100,218200,479500,523590,596230,662670,718280,741384,749815,759139,1135464,1611691
10/1/2018,7650,189600,459200,530980,601000,669050,723360,751706,759505,769410,1139684,1621985
10/2/2018,6490,159050,430050,536060,601850,672050,725300,758520,766015,776292,1141164,1628849
10/3/2018,5950,129640,398040,540580,601180,673170,726650,763510,771516,782038,1142604,1634518
10/4/2018,5840,102390,365690,544700,599680,672560,727810,767320,776629,787154,1144374,1639735
10/5/2018,5820,78330,333630,548510,597680,670510,728700,770680,781711,792163,1146594,1644877
10/6/2018,5810,59550,300850,552490,595330,667690,729060,774270,786821,797117,1148584,1650011
10/7/2018,5850,48660,266860,556670,592920,665130,729040,778240,792003,802045,1150044,1655137
10/8/2018,5930,43410,233010,561070,590850,663400,728790,781940,797228,806865,1151104,1660301
10/9/2018,5990,41690,200740,565750,589550,662760,728720,784060,802514,811735,1151764,1665557
10/10/2018,6010,41190,170830,570620,590020,662660,729100,784710,807814,816245,1152134,1670870
10/11/2018,6140,41250,143640,575590,592320,662340,730390,784700,813046,820845,1152564,1676170
10/12/2018,6260,41550,119880,580630,595890,661680,731880,785130,818350,825845,1153524,1681578
10/13/2018,6030,41990,101540,585610,600180,660780,732770,786250,823110,831116,1155164,1686973
10/14/2018,5310,42210,90870,590000,604380,659360,732240,787490,827000,836309,1156804,1691883
10/15/2018,4590,41670,85080,591280,607660,656830,729660,787850,829830,840861,1157884,1695893
10/16/2018,4440,40330,82020,580270,610410,653250,725610,786980,832190,844741,1158064,1699013
10/17/2018,4600,38780,79970,553310,613220,649470,721680,785590,834790,848553,1157694,1701883
10/18/2018,4830,37370,78620,521110,616370,646150,718700,784090,837240,852528,1157084,1705073
10/19/2018,4910,36060,77610,487440,619950,643750,716960,782920,838260,856714,1156384,1708713
10/20/2018,4940,34710,76700,454050,623740,643140,715780,782220,837830,860934,1155564,1712573
10/21/2018,4770,33620,75830,421090,627640,644370,714390,782440,836750,865096,1154624,1716579
10/22/2018,4740,33080,74750,387260,631310,646570,712360,782560,835810,869030,1153384,1720461
10/23/2018,4770,33230,73560,352200,634770,649340,709940,781930,835410,872270,1151764,1724365
10/24/2018,4790,33560,72340,317270,637900,652280,707260,780140,835390,874900,1149924,1728365
10/25/2018,4740,33750,71120,283860,638660,655040,704210,777040,835230,877210,1147744,1732348
10/26/2018,4340,33660,69720,252700,627800,657940,700780,773140,834510,879720,1145334,1736346
10/27/2018,3800,33090,67800,223840,600740,660650,696900,769110,833020,882220,1142544,1740015
10/28/2018,3550,31950,65570,197740,567740,663000,692780,765330,830720,883870,1139594,1743010
10/29/2018,3610,30730,63810,176690,532790,665300,689100,762310,828270,883610,1136804,1745360
10/30/2018,3870,29600,62830,163600,498100,667790,687190,759830,826270,881880,1134564,1747760
10/31/2018,4170,28700,62260,156370,464070,670620,687350,757370,825420,879730,1133154,1750530
11/1/2018,4290,28080,61830,152890,429640,673690,688950,754740,824940,878190,1132624,1753600
11/2/2018,4250,27630,61290,150690,394130,676700,691270,751870,823860,877340,1132874,1756690
11/3/2018,4260,27540,60630,148990,358680,679310,693690,748670,821550,876800,1133724,1759300
11/4/2018,4330,28000,59950,147410,324740,679540,695920,745090,817920,876110,1134964,1761840
11/5/2018,4400,28780,59510,145920,293170,668270,698410,741250,813610,874980,1136384,1764690
11/6/2018,4260,29570,59170,144510,264370,641270,701180,737430,809640,873550,1137674,1767830
11/7/2018,3730,29960,58660,142920,238730,608730,703990,733770,806320,871710,1138854,1771010
11/8/2018,3360,29520,57600,140720,217860,573960,706470,730270,803480,869440,1139654,1773786
11/9/2018,3410,28590,56220,138090,204520,539020,708710,728110,800750,867190,1140364,1776229
11/10/2018,3590,27750,55290,135490,196830,504530,711080,727810,797830,865880,1141404,1778663
11/11/2018,3810,27080,55080,132940,192770,469520,713570,728830,794620,864820,1142954,1781271
11/12/2018,3950,26560,55340,130490,190090,433530,716100,730670,791270,863260,1145034,1783981
11/13/2018,4300,26110,55680,128410,188090,397780,718410,732790,787770,860650,1147494,1786861
11/14/2018,4730,26150,56110,127400,186550,363880,718680,735060,784230,857060,1150484,1790081
11/15/2018,5220,27150,56670,127540,185460,332710,707810,737950,780790,853150,1153884,1793701
11/16/2018,5980,29010,57600,128320,184870,304730,681630,741540,777790,850000,1157224,1797771
11/17/2018,6610,31580,59330,129700,185000,280810,650810,746070,775850,848400,1159564,1802641
11/18/2018,7400,34600,61680,131480,185680,262820,618920,751430,775230,848440,1161054,1808041
11/19/2018,9070,38190,64750,133970,187090,253520,588020,757710,777110,849750,1162404,1814141
11/20/2018,10600,43310,69420,138100,190150,251490,559190,765740,782470,852490,1164794,1822061
11/21/2018,12300,49610,75760,143930,194610,254440,531190,775240,790500,856290,1168364,1831631
11/22/2018,13700,57180,84330,151490,200650,260250,503690,786260,800830,861430,1173674,1842984
11/23/2018,14500,65660,94670,160420,208320,268000,477690,798320,812700,867680,1180574,1855796
11/24/2018,14500,74180,105760,170130,217510,276660,453990,808790,825170,874340,1188524,1869434
11/25/2018,13900,82070,116670,179890,227420,285340,432590,807690,837830,880670,1196804,1883095
11/26/2018,12800,88570,126760,189450,236880,293430,413290,790190,850100,886350,1204354,1896180
11/27/2018,11500,92300,135610,198450,245080,300380,396190,766190,861450,891230,1210474,1908203
11/28/2018,10400,93200,142810,206400,251750,305950,383090,739190,871700,895500,1214994,1918935
11/29/2018,9620,91300,148480,213190,257240,310360,376790,711290,880980,900380,1218534,1928591
11/30/2018,9200,87220,152880,218940,261920,313970,375310,683010,889560,906290,1221834,1937482
12/1/2018,9140,81920,156100,223970,266350,317030,376860,653610,897660,912920,1225114,1945964
12/2/2018,9730,76560,158630,228820,270750,319910,379510,622950,905520,920090,1228554,1954403
12/3/2018,10300,72390,160960,234300,275710,323610,383290,592980,913610,927990,1232724,1963380
12/4/2018,10700,69890,162190,240340,281220,328600,387750,565080,919880,936260,1237524,1972961
12/5/2018,10900,69090,162290,246710,287180,334710,392630,539880,914980,945120,1242864,1982933
12/6/2018,11000,69590,160890,253210,293740,341170,397720,517580,894480,954390,1248604,1993101
12/7/2018,10900,70970,158190,259950,300940,347570,402870,498680,868680,963940,1255074,2003395
12/8/2018,10800,72670,154590,267120,308290,353640,407840,484980,841080,973590,1262484,2013530
12/9/2018,11100,74330,150890,274560,315480,359530,412650,479080,813580,983270,1270694,2023527
12/10/2018,12300,75700,148090,282250,322710,365690,417740,479080,786780,993330,1278574,2033017
12/11/2018,13300,77700,147590,290960,330840,373220,423900,483730,760480,1004530,1287634,2042747
12/12/2018,14000,80300,149390,300450,339850,381780,430940,490540,733980,1016550,1298314,2052837
12/13/2018,14300,83400,152990,310500,349600,391010,438910,498590,708280,1028910,1310294,2063117
12/14/2018,14200,86700,157670,320500,359640,400520,447900,507050,684380,1039180,1322704,2073287
12/15/2018,14600,90000,162670,329970,369510,409980,457510,515430,662680,1037780,1335204,2083237
12/16/2018,15800,93800,168130,339350,379710,420240,467670,524220,644080,1020980,1348304,2093957
12/17/2018,16800,98500,174200,349170,391250,432240,478870,534170,629980,999980,1362794,2106477
12/18/2018,17300,103000,180700,359360,404320,445490,490840,545040,622180,978280,1378374,2120587
12/19/2018,17000,107000,187300,369260,418260,459180,503230,556350,622780,957280,1394544,2135737
12/20/2018,16500,110000,193400,377190,431850,472310,515290,567340,628680,936380,1409794,2151037
12/21/2018,16100,112200,198900,383090,444760,484640,527020,577700,637530,914280,1424584,2166097
12/22/2018,15500,114100,204100,386890,457050,496450,538380,587540,647140,890580,1439204,2180797
12/23/2018,15000,115000,208800,388690,468600,507700,549110,597010,656690,866380,1453204,2194857
